fundingTime,fundingRate,rate_annualized_pct,rate_7d_mean,rate_7d_std,rate_30d_mean,rate_30d_std,rate_zscore,rate_zscore_7d,rate_momentum_1d,rate_momentum_3d,rate_momentum_7d,rate_acceleration,pct_positive_7d,pct_positive_30d,rate_volatility_7d,hour,weekday,hour_sin,hour_cos,weekday_sin,weekday_cos,fundingRate_bybit,cross_divergence,cross_divergence_abs,cross_divergence_zscore,binance_premium,okx_funding_rate,binance_okx_spread,binance_okx_zscore,tri_exchange_mean,tri_exchange_std,tri_exchange_outlier,max_exchange_spread,basis_abs,basis_pct,basis_7d_mean,basis_momentum,basis_zscore,usdt_supply,usdt_inflow_7d_pct,usdc_supply,usdc_inflow_7d_pct,total_stablecoin_supply,total_inflow_7d_pct,predicted_funding_proxy,pred_vs_actual_spread,pred_direction_matches_actual,btc_oi_dominance,alt_season_signal,dominance_change_24h,rate_btc,zscore_btc,mom_btc,rate_eth,zscore_eth,mom_eth,rate_sol,zscore_sol,mom_sol,rate_doge,zscore_doge,mom_doge,rate_xrp,zscore_xrp,mom_xrp,rate_avax,zscore_avax,mom_avax,rate_link,zscore_link,mom_link,btc_eth_spread,btc_sol_spread,eth_sol_spread,btc_eth_spread_zscore,btc_sol_spread_zscore,eth_sol_spread_zscore,hierarchy_normal,hierarchy_inversion,all_above_zscore_1,sync_score,btc_falling_sol_rising,rotation_direction,portfolio_rate_weighted,rel_score_btc,rel_score_eth,rel_score_sol,rel_score_doge,rel_score_xrp,rel_score_avax,rel_score_link,target_next_positive,target_next_3,target_next_rate,target_label_ordinal
2023-08-27 16:00:00+00:00,1.232e-05,1.34904,1.3657142857142858e-05,2.604933053705168e-05,6.248855555555555e-05,4.465305373658664e-05,-1.123519028541821,-0.05133117932689099,-8.639999999999999e-06,-3.6679999999999994e-05,1.425e-05,2.2580000000000004e-05,0.0,0.0,2.604933053705168e-05,16,6,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,,,,,0,,,,1.232e-05,0.0,0,0.0,,,,,,82828725797.0,0.006178208212914704,25635926640.0,0.7006705616191766,108464652437.0,0.35342438491604566,,,1,,,,1.232e-05,-1.123519028541821,-8.639999999999999e-06,2.696e-05,-0.24789175142048936,8.999e-05,-0.00016818,-2.08510850203326,1.4879999999999993e-05,-8.204e-05,-1.7579666906011528,-0.00010737999999999999,2.477e-05,-0.5175486957260819,-9.380000000000005e-06,3.024e-05,0.3900272598635829,0.00016815000000000002,-4.57e-06,-1.7618107770809388,-3.535e-05,-1.4639999999999999e-05,0.0001805,0.00019514,-0.8508011542500711,1.7838255377523913,2.472672973642622,0,1,0,0,1,1.0,-1.9915e-05,-0.14250851949525986,-0.03144289112385598,-0.2644776973625402,-0.22298263227877896,-0.06564650577422886,0.049471531815612,-0.22347022088131205,0,0,-3.95e-06,0
2023-08-28 00:00:00+00:00,-3.95e-06,-0.432525,1.4800952380952382e-05,2.4618154460633734e-05,6.133355555555556e-05,4.501480211761336e-05,-1.4502686335260253,-0.7616717333923855,-4.94e-06,2.6399999999999993e-06,2.402e-05,3.227e-05,0.0,0.0,2.4618154460633734e-05,0,0,0.0,1.0,0.0,1.0,,,,,0,,,,-3.95e-06,0.0,0,0.0,,,,,,82828725797.0,0.006178208212914704,25688679094.0,0.1727508721108606,108517404891.0,0.08946454016188765,,,1,,,,-3.95e-06,-1.4502686335260253,-4.94e-06,-1.76e-06,-0.708291582658838,-5.75e-06,-3.451e-05,-0.5921686296100267,0.00014127,6.886e-05,0.24475646697385434,2.447e-05,1.25e-06,-0.869563483597637,-6.505e-05,-2.01e-05,0.08822657616022059,-6.554e-05,8.749e-05,0.3252872479985223,4.986000000000001e-05,-2.19e-06,3.056e-05,3.2749999999999996e-05,-0.5496070228392091,-0.15296433053949127,0.1556763529810611,0,1,0,0,1,1.0,7.2340000000000005e-06,-0.33896164641348914,-0.16554428293408122,-0.1384036370965423,0.05720530189920684,-0.20323729221439774,0.02062061112084088,0.07602722598420829,0,0,4.424e-05,0
2023-08-28 08:00:00.001000+00:00,4.424e-05,4.844280000000001,1.651904761904762e-05,2.5378767681816638e-05,6.131766666666666e-05,4.5020645003340986e-05,-0.3793296756499007,1.0922891421876986,4.4800000000000045e-06,1.6220000000000004e-05,3.608000000000001e-05,1.8060000000000007e-05,0.0,0.0,2.5378767681816638e-05,8,0,0.8660254037844388,-0.4999999999999998,0.0,1.0,,,,,0,,,,4.424e-05,0.0,0,0.0,,,,,,82828725797.0,0.006178208212914704,25688679094.0,0.1727508721108606,108517404891.0,0.08946454016188765,,,1,,,,4.424e-05,-0.3793296756499007,4.4800000000000045e-06,-4.85e-05,-1.4590879227685092,-6.385000000000001e-05,-2.329e-05,-0.45419547552037626,9.585e-05,2.78e-05,-0.29851818485182774,9.410999999999999e-05,5.986e-05,0.0601223298304291,-4.0140000000000005e-05,-3.933e-05,-0.028542247949314772,-0.00010486,-6.89e-06,-1.765769249664014,-7.608e-05,9.274000000000001e-05,6.753e-05,-2.521e-05,1.6960589720484764,0.3092877407094582,-0.6865766941131176,0,1,0,0,0,1.0,2.010500000000001e-06,-0.08532766193688471,-0.32821202505940894,-0.10216822061724029,-0.06714966002965257,0.013524114151732004,-0.006420386909527333,-0.3971979290461215,0,0,4.524e-05,0
2023-08-28 16:00:00.001000+00:00,4.524e-05,4.95378,1.9444285714285715e-05,2.495691378584875e-05,6.098366666666667e-05,4.502725143507819e-05,-0.3496475171123074,1.0336099450061473,3.292e-05,-6.939999999999998e-06,6.143e-05,4.156e-05,0.0,0.0,2.495691378584875e-05,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,,,,,0,,,,4.524e-05,0.0,0,0.0,,,,,,82828725797.0,0.006178208212914704,25688679094.0,0.1727508721108606,108517404891.0,0.08946454016188765,,,1,,,,4.524e-05,-0.3496475171123074,3.292e-05,5.739e-05,0.2952765554295881,3.043e-05,2.945e-05,0.13969112817633583,0.00019763000000000002,0.0001,0.6589584998974104,0.00018204,5.324e-05,-0.03625089473318853,2.847e-05,7.204e-05,0.6636980480699627,4.18e-05,9.706e-05,0.54166573929632,0.00010163,-1.2149999999999997e-05,1.579e-05,2.7939999999999997e-05,-0.7993027698843611,-0.36862483676863644,0.07636581454021389,0,1,0,0,0,1.0,5.94395e-05,-0.13021340255339153,0.10996493066582225,0.05202284076428915,0.24540494130138416,-0.013500317084468565,0.24717001230549346,0.20172355160101738,0,0,8.24e-06,0
2023-08-29 00:00:00+00:00,8.24e-06,0.9022800000000001,1.9983333333333332e-05,2.4565261515671578e-05,6.016955555555555e-05,4.5313423387844916e-05,-1.1460082172799457,-0.47804633896698356,1.219e-05,-2.9959999999999998e-05,1.132e-05,1.713e-05,0.0,0.0,2.4565261515671578e-05,0,1,0.0,1.0,0.7818314824680297,0.6234898018587336,,,,,0,,,,8.24e-06,0.0,0,0.0,,,,,,82828725797.0,0.006178208212914704,25746763037.0,0.381077876955227,108575488834.0,0.19362804258407085,,,1,,,,8.24e-06,-1.1460082172799457,1.219e-05,3.145e-05,-0.12246525390850684,3.321e-05,8.373e-05,0.7485318424539388,0.00011824,0.0001,0.6589584998974102,3.1140000000000003e-05,1.32e-05,-0.6548584221052023,1.195e-05,7.769e-05,0.7000842511844633,9.779e-05,9.334e-05,0.4503416363198002,5.849999999999993e-06,-2.3209999999999996e-05,-7.549e-05,-5.228e-05,-1.0600466550098862,-1.5356982395289722,-1.0638317753812723,1,0,0,0,0,1.0,4.93325e-05,-0.25573415781254016,-0.027328380457799478,0.1670364639968946,0.14704798313284131,-0.14613304210070382,0.1562252815249639,0.1004946887427355,0,0,3.769e-05,0
2023-08-29 08:00:00+00:00,3.769e-05,4.127055,2.2696190476190475e-05,2.311537009787874e-05,5.997055555555556e-05,4.5373004604928906e-05,-0.49105312177486277,0.6486510689779301,-6.550000000000003e-06,-1.565e-05,5.697e-05,-1.1030000000000008e-05,0.0,0.0,2.311537009787874e-05,8,1,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,,,,,0,,,,3.769e-05,0.0,0,0.0,,,,,,82828725797.0,0.006178208212914704,25746763037.0,0.381077876955227,108575488834.0,0.19362804258407085,,,1,,,,3.769e-05,-0.49105312177486277,-6.550000000000003e-06,1.139e-05,-0.45485093942126564,5.989e-05,5.29e-06,-0.11772235537491703,2.858e-05,0.0001,0.6589584998974102,7.22e-05,0.0001,0.7192471961205262,4.0140000000000005e-05,-0.00022446,-1.1477055134099297,-0.00018513,5.23e-06,-1.4732380705070254,1.212e-05,2.6300000000000002e-05,3.24e-05,6.099999999999999e-06,0.11995572853503673,-0.15314573623584676,-0.24332165940895875,0,1,0,0,1,1.0,1.0571000000000003e-05,-0.09699286522684253,-0.08984220628947831,-0.023252532247011758,0.13015755350382466,0.14206578324144506,-0.22669491597960126,-0.2909941415365954,0,0,-0.00010934,0
2023-08-29 16:00:00+00:00,-0.00010934,-11.97273,1.6038095238095237e-05,3.682963461929099e-05,5.827155555555555e-05,4.873252398739747e-05,-3.439418725754917,-3.404272036204873,-0.00015458,-0.0001303,-0.00013982,-0.0001875,0.0,0.0,3.682963461929099e-05,16,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,,,,,0,,,,-0.00010934,0.0,0,0.0,,,,,,82828725797.0,0.006178208212914704,25746763037.0,0.381077876955227,108575488834.0,0.19362804258407085,,,1,,,,-0.00010934,-3.439418725754917,-0.00015458,-0.0001273,-2.624270562743357,-0.00018469,-0.00040362,-4.17809879394819,-0.00043306999999999997,-0.00010604,-2.0009982256534733,-0.00020604,-0.0002594,-4.358256301670071,-0.00031264,-0.00013393,-0.5734009400277771,-0.00020596999999999998,-0.00029605,-6.102337069585887,-0.00039311,1.796000000000001e-05,0.00029428,0.00027632,-0.08151668948232983,3.0540765126617524,3.394517362471314,0,1,0,0,0,-1.0,-0.00019288,-0.14776178804611548,-0.11274198973334752,-0.17949642007941277,-0.08596542011172684,-0.1872362149673045,-0.024634031190032296,-0.26216413544244777,0,0,4.868e-05,0
2023-08-30 00:00:00+00:00,4.868e-05,5.33046,1.8004285714285712e-05,3.744192844545119e-05,5.854922222222222e-05,4.860429729065733e-05,-0.20305246186779605,0.8192877760130721,4.044e-05,4.769e-05,4.129e-05,2.825e-05,0.0,0.0,3.744192844545119e-05,0,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,,,,,0,,,,4.868e-05,0.0,0,0.0,,,,,,82835281925.0,0.011088575045836713,25733184247.0,0.33820204616279437,108568466172.0,0.17464531060431554,,,1,,,,4.868e-05,-0.20305246186779605,4.044e-05,7.488e-05,0.5939809645434656,4.343e-05,0.0001,0.9052735955551381,1.6270000000000005e-05,0.0001,0.6583978753399418,0.0,0.0001,0.6929437876689674,8.680000000000001e-05,0.0001,0.8742525274694533,2.231000000000001e-05,0.0001,0.5324866044924068,6.660000000000007e-06,-2.62e-05,-5.132e-05,-2.5120000000000003e-05,-1.1120036837128349,-1.2395292581606603,-0.7234123912662089,1,0,0,0,0,-1.0,8.2146e-05,-0.045523499244061655,0.13316800861043884,0.20295849389777515,0.14761000632360846,0.155355053092949,0.19600370223182575,0.11938123435738351,0,0,5.731e-05,0
2023-08-30 08:00:00+00:00,5.731e-05,6.275444999999999,2.121904761904762e-05,3.779575967020137e-05,5.8368e-05,4.857787310603065e-05,-0.02177946320726541,0.9548942181841346,1.962e-05,1.755e-05,6.751e-05,2.6170000000000002e-05,0.0,0.0,3.779575967020137e-05,8,2,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,,,,,0,,,,5.731e-05,0.0,0,0.0,,,,,,82835281925.0,0.011088575045836713,25733184247.0,0.33820204616279437,108568466172.0,0.17464531060431554,,,1,,,,5.731e-05,-0.02177946320726541,1.962e-05,7.249e-05,0.5433249630623134,6.110000000000001e-05,2.088e-05,0.10187379656806174,1.5589999999999998e-05,9.083e-05,0.540564964698956,-9.170000000000009e-06,0.0001,0.6929437876689676,0.0,8.96e-05,0.8109088067956303,0.00031406,0.0001,0.5209016921642755,9.477e-05,-1.5180000000000007e-05,3.643e-05,5.161e-05,-0.8322455139786129,-0.139051043717464,0.3287131830096709,0,1,0,0,0,-1.0,7.00005e-05,-0.006738075104151045,0.16809249944473834,0.03151745687614641,0.16723861814919602,0.21438119203557007,0.25087691054680095,0.16115524474962253,0,0,3.944e-05,0
2023-08-30 16:00:00+00:00,3.944e-05,4.3186800000000005,2.1550952380952383e-05,3.792986605628368e-05,5.789077777777778e-05,4.8550192288994854e-05,-0.38003511228028897,0.47163487454720443,0.00014878,2.712e-05,6.970000000000003e-06,0.00030336,0.0,0.0,3.792986605628368e-05,16,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,,,,,0,,,,3.944e-05,0.0,0,0.0,,,,,,82835281925.0,0.011088575045836713,25733184247.0,0.33820204616279437,108568466172.0,0.17464531060431554,,,1,,,,3.944e-05,-0.38003511228028897,0.00014878,4.644e-05,0.1261472409355711,0.00017374,8.869e-05,0.7797174198420014,0.00049231,3.367e-05,-0.20619933398208765,0.00013971,3.076e-05,-0.26953308077535326,0.00029016000000000003,1.154e-05,0.32392980007429867,0.00014546999999999997,-5.278e-05,-1.9692059772209736,0.00024327000000000002,-7.000000000000001e-06,-4.9250000000000004e-05,-4.2250000000000004e-05,-0.6249872121246575,-1.186553314116949,-0.9527265006622029,1,0,0,0,0,1.0,3.47705e-05,-0.09372548925439447,0.03111084079530618,0.19229643339104707,-0.05085354704579972,-0.06647312063965954,0.07988861559099816,-0.48565195081656254,0,0,2.909e-05,0
2023-08-31 00:00:00+00:00,2.909e-05,3.185355,2.4279999999999998e-05,3.619169973902858e-05,5.7514000000000005e-05,4.864159088265416e-05,-0.5843558873017073,0.1329034014617714,-1.959e-05,3.304e-05,5.7310000000000005e-05,-6.003e-05,0.0,0.0,3.619169973902858e-05,0,3,0.0,1.0,0.43388373911755823,-0.900968867902419,,,,,0,,,,2.909e-05,0.0,0,0.0,,,,,,82836705499.0,0.004650980694709261,25869198762.0,1.0825077143489459,108705904261.0,0.5435793475218276,,,1,,,,2.909e-05,-0.5843558873017073,-1.959e-05,3.628e-05,-0.028544598038938922,-3.86e-05,-5.589e-05,-0.6599639349446962,-0.00015589,-3.333e-05,-1.0721132023106272,-0.00013333,-5.603e-05,-1.4785095417040481,-0.00015603,1.535e-05,0.3400060687920844,-8.465e-05,-6.874e-05,-2.148517891081171,-0.00016874000000000001,-7.189999999999997e-06,8.498e-05,9.217000000000001e-05,-0.6333525663906239,0.4599188709031929,0.8699590103997097,0,1,0,0,0,-1.0,-8.13e-06,-0.09257839932157287,-0.0045222667438589055,-0.10455683947888603,-0.16985286931865484,-0.2342374736475649,0.0538665191750517,-0.3403856307301298,0,0,6.859e-05,0
2023-08-31 08:00:00+00:00,6.859e-05,7.510605000000001,2.6352857142857147e-05,3.7462860828139824e-05,5.752411111111111e-05,4.86438223590147e-05,0.22748806225007026,1.127440401599466,1.1280000000000007e-05,2.4350000000000002e-05,4.3530000000000005e-05,-8.339999999999991e-06,0.0,0.0,3.7462860828139824e-05,8,3,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,,,,,0,,,,6.859e-05,0.0,0,0.0,,,,,,82836705499.0,0.004650980694709261,25869198762.0,1.0825077143489459,108705904261.0,0.5435793475218276,,,1,,,,6.859e-05,0.22748806225007026,1.1280000000000007e-05,5.955e-05,0.3389410640952159,-1.2940000000000008e-05,-7.295e-05,-0.8142416349769358,-9.383e-05,0.0001,0.6615837315903392,9.170000000000009e-06,0.0001,0.7057597486003103,0.0,5.806e-05,0.6025535893755191,-3.153999999999999e-05,-9.728e-05,-2.4818392125273703,-0.00019728,9.040000000000008e-06,0.00014154,0.0001325,-0.24021482607291675,1.1372237069004343,1.387374821296341,0,1,0,0,0,-1.0,3.4193e-05,0.03900414702997135,0.0581134102937336,-0.1396064485074089,0.1134323660079386,0.12100660021439703,0.10331130592516384,-0.4255257203068288,0,0,8.105e-05,0
2023-08-31 16:00:00+00:00,8.105e-05,8.874975000000001,2.787904761904762e-05,3.9050793065539916e-05,5.7313555555555564e-05,4.8498695182520005e-05,0.4894243928648946,1.3615844444366152,4.161e-05,3.5810000000000004e-05,3.2050000000000007e-05,-0.00010716999999999999,0.0,0.0,3.9050793065539916e-05,16,3,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,,,,,0,,,,8.105e-05,0.0,0,0.0,,,,,,82836705499.0,0.004650980694709261,25869198762.0,1.0825077143489459,108705904261.0,0.5435793475218276,,,1,,,,8.105e-05,0.4894243928648946,4.161e-05,2.375e-05,-0.22200545937263824,-2.269e-05,-9.89e-05,-1.052594834994969,-0.00018759,0.0001,0.6615837315903392,6.633e-05,0.0001,0.7057597486003103,6.924000000000001e-05,-5.581e-05,-0.09142124236869142,-6.735e-05,2.363e-05,-0.6038250256902756,7.641e-05,5.7300000000000004e-05,0.00017995,0.00012265,0.8897156002242046,1.5702934910170632,1.2286784964834534,0,1,0,0,0,-1.0,2.69595e-05,0.12790010591287349,-0.05801615567378323,-0.2750720904839818,0.1728900941069295,0.1844345069656975,-0.023890894593947835,-0.1577961496495107,0,0,2.583e-05,0
2023-09-01 00:00:00+00:00,2.583e-05,2.8283849999999995,2.9422857142857143e-05,3.825266123328641e-05,5.648944444444445e-05,4.8395252700627066e-05,-0.633521734747491,-0.09392437093319769,-3.2600000000000027e-06,1.759e-05,3.242e-05,1.6329999999999998e-05,0.0,0.0,3.825266123328641e-05,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,,,,,0,,,,2.583e-05,0.0,0,0.0,,,,,,82839654049.0,0.020226941697010226,25827476369.0,0.5714868376980098,108667130418.0,0.29585688969751,,,1,,,,2.583e-05,-0.633521734747491,-3.2600000000000027e-06,3.532e-05,-0.024297153186286766,-9.599999999999976e-07,-0.00013928,-1.423733856459493,-8.339e-05,9.791e-05,0.6348349671668766,0.00013124,-6.628e-05,-1.5778691262522908,-1.0249999999999998e-05,-0.00010635,-0.39246339888061393,-0.0001217,9.24e-06,-0.8086432814839517,7.798e-05,-9.490000000000002e-06,0.00016511,0.00017460000000000002,-0.6903363051002199,1.363971468093485,1.8813184650781036,0,1,0,0,0,-1.0,-1.3918499999999999e-05,-0.11528295289277275,-0.004421391426009435,-0.2590791035314443,0.11552192387488379,-0.28712734256103395,-0.07141718593652478,-0.14715009795761516,0,0,5.968e-05,0
2023-09-01 08:00:00+00:00,5.968e-05,6.534959999999999,3.093047619047619e-05,3.881437703689068e-05,5.6041444444444444e-05,4.8174063014534464e-05,0.07552934770018828,0.7406926506175574,-8.910000000000008e-06,2.1989999999999998e-05,3.166e-05,-2.0190000000000015e-05,0.0,0.0,3.881437703689068e-05,8,4,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,,,,,0,,,,5.968e-05,0.0,0,0.0,,,,,,82839654049.0,0.020226941697010226,25827476369.0,0.5714868376980098,108667130418.0,0.29585688969751,,,1,,,,5.968e-05,0.07552934770018828,-8.910000000000008e-06,-1.812e-05,-0.8698614841263768,-7.767e-05,-9.007e-05,-0.9198674210717409,-1.712e-05,0.0001,0.6620167261768011,0.0,6.763e-05,0.28097594574916684,-3.2370000000000003e-05,-0.00020661,-0.9967789428367453,-0.00026467,-4.084e-05,-1.5372758203517054,5.644e-05,7.78e-05,0.00014974999999999998,7.195e-05,1.3434619382623483,1.1624677228431188,0.524496477302246,0,1,0,0,0,-1.0,-1.01965e-05,0.014137968130181006,-0.162825104607914,-0.1721854706693256,0.12391966383036891,0.05259450911872877,-0.18658216118323884,-0.2877551205883921,0,0,6.254e-05,0
2023-09-01 16:00:00.001000+00:00,6.254e-05,6.848129999999999,3.1423809523809525e-05,3.916224335711511e-05,5.562522222222222e-05,4.7951306744335826e-05,0.14420415724321362,0.7945456595130725,-1.851000000000001e-05,0.00017188,1.0359999999999996e-05,-6.0120000000000014e-05,0.0,0.0,3.916224335711511e-05,16,4,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,,,,,0,,,,6.254e-05,0.0,0,0.0,,,,,,82839654049.0,0.020226941697010226,25827476369.0,0.5714868376980098,108667130418.0,0.29585688969751,,,1,,,,6.254e-05,0.14420415724321362,-1.851000000000001e-05,2.457e-05,-0.1648256770085518,8.199999999999989e-07,5.2e-05,0.4806591688223091,0.0001509,0.0001,0.6609157707837099,0.0,2.48e-05,-0.3024115045154732,-7.520000000000001e-05,-0.00017704,-0.7975827717246163,-0.00012123,-2.305e-05,-1.2375539482081102,-4.668e-05,3.796999999999999e-05,1.0539999999999997e-05,-2.7429999999999997e-05,0.39932567428968124,-0.5013916540297383,-0.7788901550396504,0,1,0,0,1,1.0,2.0819999999999997e-05,0.0380671416722156,-0.0435108287989296,0.1268848348438951,0.1744691329348556,-0.07983085790156823,-0.2105466093834699,-0.32669059182525717,0,0,4.998e-05,0
2023-09-02 00:00:00+00:00,4.998e-05,5.472809999999999,3.19847619047619e-05,3.93480835135649e-05,5.5069444444444454e-05,4.7720525755062394e-05,-0.10665105557653135,0.45733455071666707,2.415e-05,1.2999999999999977e-06,1.1779999999999999e-05,2.7410000000000004e-05,0.0,0.0,3.93480835135649e-05,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146,,,,,0,,,,4.998e-05,0.0,0,0.0,,,,,,82845642167.0,0.02340308545329961,25914941130.0,1.3517204299779984,108760583297.0,0.687561757715649,,,1,,,,4.998e-05,-0.10665105557653135,2.415e-05,8.05e-06,-0.42005397644114867,-2.727e-05,6.71e-06,0.03042978174972526,0.00014599,7.145e-05,0.2876938692708367,-2.646e-05,-0.00014295,-2.52025352896639,-7.667000000000001e-05,-0.00015921,-0.6750298115805741,-5.285999999999999e-05,2.001e-05,-0.5758668107420489,1.077e-05,4.193e-05,4.327e-05,1.339999999999999e-06,0.48135859709337364,-0.09843876699791128,-0.3827999256986442,0,1,0,0,0,1.0,-5.958500000000001e-06,-0.023104753980317465,-0.0909999786843409,0.006592270626872897,0.06232564727292765,-0.5459846359702497,-0.14623763113865718,-0.12475508016024657,0,0,1.937e-05,0
2023-09-02 08:00:00+00:00,1.937e-05,2.121015,3.0367142857142856e-05,3.91238859448876e-05,5.417355555555555e-05,4.7624300220429914e-05,-0.7307940566993464,-0.28108513741794805,-4.031e-05,-3.794e-05,-3.397e-05,-3.139999999999999e-05,0.0,0.0,3.91238859448876e-05,8,5,0.8660254037844388,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,,,,,0,,,,1.937e-05,0.0,0,0.0,,,,,,82845642167.0,0.02340308545329961,25914941130.0,1.3517204299779984,108760583297.0,0.687561757715649,,,1,,,,1.937e-05,-0.7307940566993464,-4.031e-05,-1.621e-05,-0.7994635556409523,1.9100000000000003e-06,-8.469e-05,-0.8524492101778745,5.3799999999999925e-06,9.922e-05,0.6486993265194989,-7.800000000000027e-07,3.46e-05,-0.12832990982011797,-3.303e-05,-0.00012616,-0.46127273896617066,8.045e-05,-3.814e-05,-1.4170899839424402,2.7000000000000046e-06,3.5579999999999995e-05,0.00010406,6.848000000000001e-05,0.32331258309081395,0.6199003246433438,0.5028919417184344,0,1,0,0,1,1.0,-1.4150999999999999e-05,-0.14505353842875393,-0.15868358058946547,-0.1692005745443111,0.12875875470716194,-0.025471892299897596,-0.09155690629171734,-0.28127475115381695,0,0,-2.018e-05,0
2023-09-02 16:00:00+00:00,-2.018e-05,-2.2097100000000003,2.840809523809524e-05,4.061988006125175e-05,5.2838222222222216e-05,4.8008249679127354e-05,-1.520951559580988,-1.1961654038571266,-8.272e-05,-5.962e-05,-4.114e-05,-6.420999999999998e-05,0.0,0.0,4.061988006125175e-05,16,5,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,,,,,0,,,,-2.018e-05,0.0,0,0.0,,,,,,82845642167.0,0.02340308545329961,25914941130.0,1.3517204299779984,108760583297.0,0.687561757715649,,,1,,,,-2.018e-05,-1.520951559580988,-8.272e-05,6.05e-06,-0.41840090169222083,-1.852e-05,-5.343e-05,-0.5406133361649653,-0.00010543,3.731e-05,-0.1471151512698984,-6.269000000000001e-05,-7.812e-05,-1.6002982500386713,-0.00010292,-0.00018896,-0.8318863752599824,-1.1920000000000008e-05,1.4e-07,-0.8268723539123349,2.319e-05,-2.6229999999999998e-05,3.325e-05,5.948e-05,-1.1155068380542486,-0.22095468776254226,0.39733106411037294,0,1,0,0,0,-1.0,-3.4812500000000006e-05,-0.25839550068693995,-0.07108241534688517,-0.09184516942463798,-0.02499349366622359,-0.27187576419665566,-0.14132974524788,-0.14047790973187096,0,0,4.839e-05,0
2023-09-03 00:00:00+00:00,4.839e-05,5.298705000000001,3.06652380952381e-05,4.0336106110908595e-05,5.247411111111112e-05,4.7915213386982825e-05,-0.08523620834423028,0.43942669765955367,-1.5899999999999966e-06,1.93e-05,4.74e-05,-2.5739999999999998e-05,0.0,0.0,4.0336106110908595e-05,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,,,,,0,,,,4.839e-05,0.0,0,0.0,,,,,,82877292012.0,0.05863450696927952,25857627495.0,0.8648053105834608,108734919507.0,0.46171990877637015,,,1,,,,4.839e-05,-0.08523620834423028,-1.5899999999999966e-06,1.39e-05,-0.27445578924360015,5.850000000000002e-06,-6.5e-07,-0.017582485364035907,-7.36e-06,-9.4e-05,-1.8009748016224538,-0.00016544999999999998,-0.00010924,-1.946811698453782,3.371e-05,-0.00020188,-0.8963545698423255,-4.2670000000000023e-05,-6.363e-05,-1.7263514568885654,-8.364e-05,3.4490000000000004e-05,4.9040000000000005e-05,1.4550000000000001e-05,0.29033577053964954,-0.027884439380000608,-0.1981606728728986,0,1,0,0,0,-1.0,-3.2095000000000004e-05,-0.012631765159443016,-0.04067357222617961,-0.0026056746346680907,-0.2668993752079452,-0.2885119911154424,-0.1328372137356841,-0.2558404064386658,0,0,2.35e-06,0
2023-09-03 08:00:00+00:00,2.35e-06,0.257325,2.888380952380952e-05,4.073844860524154e-05,5.1389111111111115e-05,4.7932535586387694e-05,-1.0230861044838544,-0.6513210598892466,-1.702e-05,-6.624e-05,-3.7409999999999996e-05,2.329e-05,0.0,0.0,4.073844860524154e-05,8,6,0.8660254037844388,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,,,,,0,,,,2.35e-06,0.0,0,0.0,,,,,,82877292012.0,0.05863450696927952,25857627495.0,0.8648053105834608,108734919507.0,0.46171990877637015,,,1,,,,2.35e-06,-1.0230861044838544,-1.702e-05,-2.475e-05,-0.9017783307351772,-8.54e-06,-3.935e-05,-0.3939257962527871,4.534e-05,7.805e-05,0.4026637160638102,-2.1170000000000002e-05,-4.084e-05,-1.0304623787421714,-7.544e-05,-4.997e-05,0.03422972893606495,7.619e-05,-2.763e-05,-1.170594414210316,1.0509999999999996e-05,2.7099999999999998e-05,4.1700000000000004e-05,1.4600000000000003e-05,0.12366057877175408,-0.11037128737000786,-0.19389467517324394,0,1,0,0,1,1.0,-1.4304e-05,-0.20640299986064736,-0.1819297045061225,-0.079472749862133,0.08123558571107341,-0.20789112987046662,0.006905693182476517,-0.2361621349896258,0,0,2.89e-05,0
